method_id,method_variant,method_family,assay,sample,sample_type,sample_key,classification_status,classification_message,n_wells,run_dates,n_total_droplets,n_accepted_droplets,n_mut_expected,n_wt_expected,n_nn,n_wt_only,n_mut_only,n_double_positive,n_rain,n_unclassified,ref_positive,mut_positive,total,ref_negative,mut_negative,fractional_abundance,ci_low,ci_high,lambda_ref,lambda_mut,ratio,ratio_low,ratio_high,ratio_unbounded,p0_use,plate_p0_max,lob_count,lob_fa,detected_above_LoB,detected_above_LoD,is_germline_e200k
twoddpcr_knn_k3,"control-geometry-cleaned kNN, k=3",twoddpcr,D178N,955427-sn,biological_sample,955427_sn,ok,,1,2021-01-26,15660,15660,11,15384,276,15373,0,11,0,0,15384,11,15660,276,15649,0.01739649339529491,0.008680888925706743,0.0311524126649976,4.038464103827647,7.026733816221568e-4,1.7399520301695007e-4,8.681642569455125e-5,3.1162120417345174e-4,FALSE,0.0014236098200676173,2021-01-26,30,0.19157088122605365,FALSE,FALSE,FALSE
twoddpcr_knn_k3,"control-geometry-cleaned kNN, k=3",twoddpcr,D178N,955427-th,biological_sample,955427_th,ok,,1,2021-01-26,17752,17752,7,16964,788,16957,0,7,0,0,16964,7,17752,788,17745,0.012660692435674404,0.005089643693126512,0.026094518385901922,3.1147553747545498,3.943995318330043e-4,1.2662295569971813e-4,5.0899027510408666e-5,2.610132940210172e-4,FALSE,0.0014236098200676173,2021-01-26,34,0.1915277151870212,FALSE,FALSE,FALSE
twoddpcr_knn_k3,"control-geometry-cleaned kNN, k=3",twoddpcr,D178N,CJD-17-30-bg,biological_sample,17_30_bg,ok,,1,2021-02-17,15831,15831,6,15678,153,15672,0,6,0,0,15678,6,15831,153,15825,0.008170308434507284,0.0029973294450952085,0.01780059750888032,4.639287400681341,3.79075061400616e-4,8.170976028450918e-5,2.9974192876261093e-5,1.7803766685729465e-4,FALSE,0.0010035304483948515,2021-02-17,23,0.1452845682521635,FALSE,FALSE,FALSE
twoddpcr_knn_k3,"control-geometry-cleaned kNN, k=3",twoddpcr,D178N,CJD-17-30-cb,biological_sample,17_30_cb,ok,,1,2021-02-17,16218,16218,6,14608,1609,14603,1,5,0,0,14608,6,16218,1610,16212,0.016016731582691658,0.0058775668265529145,0.03486807108084683,2.309887557525994,3.700277563034394e-4,1.601929735054973e-4,5.877912304776633e-5,3.488023314533311e-4,FALSE,0.0010035304483948515,2021-02-17,23,0.14181773338266124,FALSE,FALSE,FALSE
twoddpcr_knn_k3,"control-geometry-cleaned kNN, k=3",twoddpcr,D178N,CJD-17-31-cb,biological_sample,17_31_cb,ok,,1,2021-02-17,16219,16219,7,14515,1704,14508,0,7,0,0,14515,7,16219,1704,16212,0.01915507271938842,0.007700919410565282,0.03947395524620744,2.2532049660984286,4.316857394903438e-4,1.9158742590463744e-4,7.701512497836134e-5,3.94895433308688e-4,FALSE,0.0010035304483948515,2021-02-17,23,0.14180898945680992,FALSE,FALSE,FALSE
twoddpcr_knn_k3,"control-geometry-cleaned kNN, k=3",twoddpcr,D178N,CJD-18-24-th,biological_sample,18_24_th,ok,,1,2021-02-17,17707,17707,7,17232,475,17225,0,7,0,0,17232,7,17707,475,17700,0.010926342716987407,0.004392188530023872,0.022522970855902713,3.618400516571577,3.9540204429632295e-4,1.0927536697097455e-4,4.392381451698188e-5,2.252804484087663e-4,FALSE,0.0010035304483948515,2021-02-17,25,0.14118710114643926,FALSE,FALSE,FALSE
twoddpcr_knn_k3,"control-geometry-cleaned kNN, k=3",twoddpcr,D178N,CJD-18-31-th,biological_sample,18_31_th,ok,,1,2021-02-17,16204,16204,5,14092,2111,14088,1,4,0,0,14092,5,16204,2112,16199,0.015143463933442328,0.004916930393891573,0.03534440355163159,2.037622759496429,3.086134024432468e-4,1.514575752577069e-4,4.917172167824412e-5,3.5356900237134745e-4,FALSE,0.0010035304483948515,2021-02-17,23,0.14194026166378673,FALSE,FALSE,FALSE
twoddpcr_knn_k3,"control-geometry-cleaned kNN, k=3",twoddpcr,D178N,CJD-933892-cb,biological_sample,933892_cb,ok,,1,2021-02-17,12525,12525,7,11895,629,11889,1,6,0,0,11895,7,12525,630,12518,0.018694930788514384,0.007515163904999603,0.03853527064241921,2.989762106567487,5.590384684187734e-4,1.8698426446397078e-4,7.515728724331892e-5,3.8550126037820875e-4,FALSE,0.0010035304483948515,2021-02-17,19,0.15169660678642716,FALSE,FALSE,FALSE
twoddpcr_knn_k3,"control-geometry-cleaned kNN, k=3",twoddpcr,D178N,CJD-933892-fr,biological_sample,933892_fr,ok,,1,2021-02-17,11727,11727,7,11480,247,11473,0,7,0,0,11480,7,11727,247,11720,0.015465250058640804,0.006215862633598337,0.03189069495997427,3.860260817833087,5.970913300608918e-4,1.546764216818029e-4,6.216249027098824e-5,3.1900868368595287e-4,FALSE,0.0010035304483948515,2021-02-17,18,0.15349194167306215,FALSE,FALSE,FALSE
twoddpcr_knn_k3,"control-geometry-cleaned kNN, k=3",twoddpcr,D178N,CJD-933892-hc,biological_sample,933892_hc,ok,,1,2021-02-17,16784,16784,4,16238,545,16235,1,3,0,0,16238,4,16784,546,16780,0.006957515494061214,0.0018955129467034182,0.017820539324289498,3.4255623548911736,2.383506148812421e-4,6.957999597961317e-5,1.8955488770777944e-5,1.7823715606538212e-4,FALSE,0.0010035304483948515,2021-02-17,24,0.14299332697807435,FALSE,FALSE,FALSE
twoddpcr_knn_k3,"control-geometry-cleaned kNN, k=3",twoddpcr,D178N,CJD-933892-sn,biological_sample,933892_sn,ok,,1,2021-02-17,16451,16451,3,14486,1965,14483,0,3,0,0,14486,3,16451,1965,16448,0.00858210861565269,0.001769813869319178,0.02508367555291474,2.1248940203160585,1.823763645287264e-4,8.582845204750474e-5,1.7698451922848565e-5,2.5089969039344896e-4,FALSE,0.0010035304483948515,2021-02-17,23,0.13980913014406418,FALSE,FALSE,FALSE
twoddpcr_knn_k3,"control-geometry-cleaned kNN, k=3",twoddpcr,D178N,CJD-933892-th,biological_sample,933892_th,ok,,1,2021-02-17,15113,15113,7,14578,535,14571,0,7,0,0,14578,7,15113,535,15106,0.013864543167332988,0.005573326609401569,0.028579259354736555,3.3410438326741128,4.6328469672738434e-4,1.3866465689454287e-4,5.5736372464093344e-5,2.85874294303363e-4,FALSE,0.0010035304483948515,2021-02-17,22,0.14557003903923774,FALSE,FALSE,FALSE
twoddpcr_knn_k3,"control-geometry-cleaned kNN, k=3",twoddpcr,D178N,CJD-943497-hc,biological_sample,943497_hc,ok,,1,2021-02-17,13542,13542,7,13171,371,13164,0,7,0,0,13171,7,13542,371,13535,0.014370851068515109,0.005776515618313201,0.029627296883846185,3.597349183438154,5.170439971891363e-4,1.4372916578950874e-4,5.776849318916354e-5,2.963607725243849e-4,FALSE,0.0010035304483948515,2021-02-17,20,0.14768867227883622,FALSE,FALSE,FALSE
twoddpcr_knn_k3,"control-geometry-cleaned kNN, k=3",twoddpcr,D178N,CJD-943497-sn,biological_sample,943497_sn,ok,,1,2021-02-17,12743,12743,16,12613,130,12597,0,16,0,0,12613,16,12743,130,12727,0.027393249025430767,0.015642971492038076,0.044557723210956544,4.585202929756698,0.001256380220232034,2.7400754982477967e-4,1.5645418900456484e-4,4.457758596832644e-4,FALSE,0.0010035304483948515,2021-02-17,19,0.14910146747233777,FALSE,FALSE,FALSE
twoddpcr_knn_k3,"control-geometry-cleaned kNN, k=3",twoddpcr,D178N,CJD-943497-th,biological_sample,943497_th,ok,,1,2021-02-17,12983,12983,4,11600,1383,11596,0,4,0,0,11600,4,12983,1383,12979,0.013758249401019367,0.00374853238069653,0.035233285380541664,2.2393857566954956,3.0814267249446383e-4,1.3760142555750124e-4,3.748672900914067e-5,3.524570359987539e-4,FALSE,0.0010035304483948515,2021-02-17,19,0.146345220673188,FALSE,FALSE,FALSE
twoddpcr_knn_k3,"control-geometry-cleaned kNN, k=3",twoddpcr,D178N,CJD-955427-bg,biological_sample,955427_bg,ok,,1,2021-02-17,17261,17261,4,15148,2112,15145,1,3,0,0,15148,4,17261,2113,17257,0.011033331294758811,0.0030061567524172538,0.02825320826554889,2.1003408827706327,2.317631391103029e-4,1.1034548773081829e-4,3.006247124918194e-5,2.8261192959253993e-4,FALSE,0.0010035304483948515,2021-02-17,24,0.1390417704652106,FALSE,FALSE,FALSE
twoddpcr_knn_k3,"control-geometry-cleaned kNN, k=3",twoddpcr,D178N,CJD13-21_bg_D178N,biological_sample,13_21_bg,ok,,1,2020-10-22,13792,13792,198,12018,1588,12006,186,12,0,0,12018,198,13792,1774,13594,0.7001457804747389,0.6056740727987727,0.8052829819960186,2.0508518300339493,0.014460194996890809,0.007050823850424844,0.006093648376290442,0.008118204337937257,FALSE,0.003929013368919931,2020-10-22,67,0.48578886310904873,TRUE,TRUE,FALSE
twoddpcr_knn_k3,"control-geometry-cleaned kNN, k=3",twoddpcr,D178N,CJD13-21_cb_D178N,biological_sample,13_21_cb,ok,,1,2020-10-22,16247,16247,186,14431,1635,14426,181,5,0,0,14431,186,16247,1816,16061,0.5227154022977412,0.450046165290467,0.603858587872486,2.191271996168512,0.011514303266853095,0.0052546207348910185,0.004520807373127599,0.006075271930010837,FALSE,0.003929013368919931,2020-10-22,77,0.47393364928909953,TRUE,TRUE,FALSE
twoddpcr_knn_k3,"control-geometry-cleaned kNN, k=3",twoddpcr,D178N,CJD13-21_fr_D178N,biological_sample,13_21_fr,ok,,1,2020-10-22,12568,12568,40,11006,1526,11002,36,4,0,0,11006,40,12568,1562,12528,0.15264319378882438,0.109024298258725,0.20793476955787685,2.0851868495358254,0.0031877617048727464,0.001528765494364383,0.0010914329096579696,0.0020836803915993633,FALSE,0.003929013368919931,2020-10-22,61,0.48535964353914707,FALSE,TRUE,FALSE
twoddpcr_knn_k3,"control-geometry-cleaned kNN, k=3",twoddpcr,D178N,CJD13-21_sn_D178N,biological_sample,13_21_sn,ok,,1,2020-10-22,14888,14888,89,12613,2193,12606,82,7,0,0,12613,89,14888,2275,14799,0.31815767227718017,0.2554426498403883,0.39165343072284425,1.8785754669370358,0.005995908420238744,0.0031917314612943943,0.002560968303700428,0.003931933861089152,FALSE,0.003929013368919931,2020-10-22,71,0.47689414293390653,TRUE,TRUE,FALSE
twoddpcr_knn_k3,"control-geometry-cleaned kNN, k=3",twoddpcr,D178N,CJD13-21_th_D178N,biological_sample,13_21_th,ok,,1,2020-10-22,15117,15117,549,6151,8421,6147,545,4,0,0,6151,549,15117,8966,14568,6.613226471438346,6.083879766858491,7.174811081350903,0.522380292633323,0.0369925959412639,0.07081545085627934,0.06477993076966553,0.07729379455008513,FALSE,0.003929013368919931,2020-10-22,72,0.4762849771780115,TRUE,TRUE,FALSE
twoddpcr_knn_k3,"control-geometry-cleaned kNN, k=3",twoddpcr,D178N,CJD14-24_bg_D178N,biological_sample,14_24_bg,ok,,1,2020-10-22,13917,13917,328,10447,3155,10434,315,13,0,0,10447,328,13917,3470,13589,1.6881621210748199,1.510261102800149,1.8813173747517586,1.3889565204789482,0.023850472499355922,0.017171504037528592,0.015334197447477311,0.01917389557641341,FALSE,0.003929013368919931,2020-10-22,67,0.4814255945965366,TRUE,TRUE,FALSE
twoddpcr_knn_k3,"control-geometry-cleaned kNN, k=3",twoddpcr,D178N,CJD14-24_cb_D178N,biological_sample,14_24_cb,ok,,1,2020-10-22,13431,13431,488,8840,4107,8836,484,4,0,0,8840,488,13431,4591,12943,3.332832122347252,3.0448685323017552,3.6405549617434674,1.0734676026598533,0.03701036646663707,0.034477394916187745,0.03140492397059138,0.03778098722235374,FALSE,0.003929013368919931,2020-10-22,65,0.48395502940957486,TRUE,TRUE,FALSE
twoddpcr_knn_k3,"control-geometry-cleaned kNN, k=3",twoddpcr,D178N,CJD14-24_fr_D178N,biological_sample,14_24_fr,ok,,1,2020-10-22,15282,15282,1266,11560,2464,11552,1258,8,0,0,11560,1266,15282,3722,14016,5.769342261328112,5.455376262153848,6.096582839791922,1.412414507005316,0.08647613103133933,0.061225745418525254,0.057701602126849064,0.06492397214246821,FALSE,0.003929013368919931,2020-10-22,73,0.4776861667321031,TRUE,TRUE,FALSE
twoddpcr_knn_k3,"control-geometry-cleaned kNN, k=3",twoddpcr,D178N,CJD14-24_hc_D178N,biological_sample,14_24_hc,ok,,1,2020-10-22,11561,11561,4,9827,1734,9823,0,4,0,0,9827,4,11561,1734,11557,0.018236686106257966,0.00496882614865431,0.046699842817169296,1.8972064863348348,3.460506998803554e-4,1.82400124800797e-4,4.969073053255526e-5,4.672166175977267e-4,FALSE,0.003929013368919931,2020-10-22,57,0.4930369345212352,FALSE,FALSE,FALSE
twoddpcr_knn_k3,"control-geometry-cleaned kNN, k=3",twoddpcr,D178N,CJD14-24_sn_D178N,biological_sample,14_24_sn,ok,,1,2020-10-22,14604,14604,7,13832,771,13826,1,6,0,0,13832,7,14604,772,14597,0.016304308979928996,0.006554343734933323,0.03360506739286618,2.9400661927507503,4.7943564494942954e-4,1.6306967718331046e-4,6.554773357310207e-5,3.361636419470884e-4,FALSE,0.003929013368919931,2020-10-22,70,0.479320734045467,FALSE,FALSE,FALSE
twoddpcr_knn_k3,"control-geometry-cleaned kNN, k=3",twoddpcr,D178N,CJD14-24_th_D178N,biological_sample,14_24_th,ok,,1,2020-10-22,13442,13442,18,13258,167,13257,17,1,0,0,13258,18,13442,184,13424,0.031216545146548317,0.01848636816155933,0.04940166624458809,4.291203654920925,0.0013399838229237614,3.122629291637415e-4,1.848978625151807e-4,4.942608355342293e-4,FALSE,0.003929013368919931,2020-10-22,65,0.4835589941972921,FALSE,FALSE,FALSE
twoddpcr_knn_k3,"control-geometry-cleaned kNN, k=3",twoddpcr,D178N,CJD15-1_fr_D178N,biological_sample,15_1_fr,ok,,1,2020-10-12,17133,17133,16,12495,4632,12485,6,10,0,0,12495,16,17133,4638,17117,0.0714488801582739,0.040840679089578655,0.11602992288441581,1.3067231895174958,9.343066373083313e-4,7.149996608335401e-4,4.085736551511314e-4,0.001161647087063467,FALSE,0.002499746451805507,2020-10-12,54,0.3151812292067939,FALSE,FALSE,FALSE
twoddpcr_knn_k3,"control-geometry-cleaned kNN, k=3",twoddpcr,D178N,CJD15-27_cb_D178N,biological_sample,15_27_cb,ok,,1,2020-10-12,14872,14872,23,8018,6843,8006,11,12,0,0,8018,23,14872,6854,14849,0.19939917154915968,0.12643372211882248,0.299121790905313,0.7746478269667258,0.0015477275052184632,0.0019979756624101965,0.0012659377934602055,0.0030001921375054363,FALSE,0.002499746451805507,2020-10-12,47,0.3160301237224314,FALSE,TRUE,FALSE
twoddpcr_knn_k3,"control-geometry-cleaned kNN, k=3",twoddpcr,D178N,CJD15-27_fr_D178N,biological_sample,15_27_fr,ok,,1,2020-10-12,13022,13022,23,10568,2434,10565,20,3,0,0,10568,23,13022,2454,12999,0.10581285414473245,0.06707252857770993,0.15879515280477072,1.6689208885259506,0.001767803388788281,0.001059249363431281,6.711754601294011e-4,0.0015904771286344471,FALSE,0.002499746451805507,2020-10-12,42,0.3225311012133313,FALSE,TRUE,FALSE
twoddpcr_knn_k3,"control-geometry-cleaned kNN, k=3",twoddpcr,D178N,CJD17-11_bg,biological_sample,17_11_bg,ok,,1,2020-11-05,16613,16613,8,15960,653,15952,0,8,0,0,15960,8,16613,653,16605,0.014880741134705614,0.006423425790420108,0.029332802400412163,3.2363636711100465,4.816665756317936e-4,1.4882955828835696e-4,6.423838420913971e-5,2.934140905795263e-4,FALSE,0.0013798600390954041,2020-11-05,31,0.18660085475230243,FALSE,FALSE,FALSE
twoddpcr_knn_k3,"control-geometry-cleaned kNN, k=3",twoddpcr,D178N,CJD17-11_fr,biological_sample,17_11_fr,ok,,1,2020-11-05,17461,17461,5,17425,36,17420,0,5,0,0,17425,5,17461,36,17456,0.0046308318210156445,0.001502427811399323,0.01083231076727646,6.184206163066001,2.863934492754534e-4,4.6310462769802854e-5,1.5024503846317541e-5,1.0833484283961023e-4,FALSE,0.0013798600390954041,2020-11-05,32,0.18326556325525456,FALSE,FALSE,FALSE
twoddpcr_knn_k3,"control-geometry-cleaned kNN, k=3",twoddpcr,D178N,CJD17-11_hc,biological_sample,17_11_hc,ok,,1,2020-11-05,17453,17453,11,17175,278,17164,0,11,0,0,17175,11,17453,278,17442,0.015227555124978552,0.007598707910548338,0.027267516385418675,4.139645718934196,6.304628379057041e-4,1.5229874262477337e-4,7.599285358045985e-5,2.727495358785736e-4,FALSE,0.0013798600390954041,2020-11-05,32,0.1833495674096144,FALSE,FALSE,FALSE
twoddpcr_knn_k3,"control-geometry-cleaned kNN, k=3",twoddpcr,D178N,CJD17-12_bg,biological_sample,17_12_bg,ok,,1,2020-11-05,16718,16718,5,16641,77,16636,0,5,0,0,16641,5,16718,77,16713,0.005559158222415909,0.0018042212216230248,0.012991686133385423,5.380435840405406,2.991235701762563e-4,5.559467281998439e-5,1.8042537743525138e-5,1.2993374191778555e-4,FALSE,0.0013798600390954041,2020-11-05,31,0.18542887905251823,FALSE,FALSE,FALSE
twoddpcr_knn_k3,"control-geometry-cleaned kNN, k=3",twoddpcr,D178N,CJD17-12_fr,biological_sample,17_12_fr,ok,,1,2020-11-05,16679,16679,6,16293,386,16287,0,6,0,0,16293,6,16679,386,16673,0.009552777917891065,0.003505073992167778,0.02080321157912632,3.7660683526123417,3.597985167142892e-4,9.553690560733294e-5,3.5051968519110086e-5,2.080754021574181e-4,FALSE,0.0013798600390954041,2020-11-05,31,0.18586246177828408,FALSE,FALSE,FALSE
twoddpcr_knn_k3,"control-geometry-cleaned kNN, k=3",twoddpcr,D178N,CJD17-12_sn,biological_sample,17_12_sn,ok,,1,2020-11-05,17471,17471,11,17448,23,17437,0,11,0,0,17448,11,17471,23,17460,0.0094945265611332,0.004728642288223416,0.017059262993582458,6.632803426545298,6.298130808513433e-4,9.495428107076921e-5,4.728865899376087e-5,1.706217367466204e-4,FALSE,0.0013798600390954041,2020-11-05,32,0.18316066624692348,FALSE,FALSE,FALSE
twoddpcr_knn_k3,"control-geometry-cleaned kNN, k=3",twoddpcr,D178N,CJD17-13_bg,biological_sample,17_13_bg,ok,,1,2020-11-05,18564,18564,2,18557,7,18555,0,2,0,0,18557,2,18564,7,18562,0.0013667231430163017,1.6536201675371255e-4,0.004965803999241918,7.883069351305757,1.0774120572831409e-4,1.3667418225930965e-5,1.6536229020013057e-6,4.9660506035813955e-5,FALSE,0.0013798600390954041,2020-11-05,34,0.18315018315018314,FALSE,FALSE,FALSE
twoddpcr_knn_k3,"control-geometry-cleaned kNN, k=3",twoddpcr,D178N,CJD17-13_cb,biological_sample,17_13_cb,ok,,1,2020-11-05,17298,17298,13,17276,22,17263,0,13,0,0,17276,13,17298,22,17285,0.01127486877655988,0.00598687903180682,0.019368841975483924,6.667303713508146,7.518145107322754e-4,1.1276140146564464e-4,5.987237480472122e-5,1.937259422264546e-4,FALSE,0.0013798600390954041,2020-11-05,32,0.18499248468030985,FALSE,FALSE,FALSE
twoddpcr_knn_k3,"control-geometry-cleaned kNN, k=3",twoddpcr,D178N,CJD17-13_hc,biological_sample,17_13_hc,ok,,1,2020-11-05,18363,18363,8,18266,97,18258,0,8,0,0,18266,8,18363,97,18355,0.008309853675699863,0.003585512718987264,0.016396184812891065,5.243382071015803,4.3575358824486405e-4,8.310544269768336e-5,3.58564128261151e-5,1.6398873602514163e-4,FALSE,0.0013798600390954041,2020-11-05,34,0.18515493111147416,FALSE,FALSE,FALSE
twoddpcr_knn_k3,"control-geometry-cleaned kNN, k=3",twoddpcr,D178N,CJD17-13_sn,biological_sample,17_13_sn,ok,,1,2020-11-05,18672,18672,13,18654,18,18641,0,13,0,0,18654,13,18672,18,18659,0.010028244672944145,0.005322625343780222,0.01723732989999045,6.944408596630148,6.96472129088222e-4,1.00292504307162e-4,5.322908662265706e-5,1.7240301667664656e-4,FALSE,0.0013798600390954041,2020-11-05,34,0.18209083119108826,FALSE,FALSE,FALSE
twoddpcr_knn_k3,"control-geometry-cleaned kNN, k=3",twoddpcr,D178N,CJD17-13_th,biological_sample,17_13_th,ok,,1,2020-11-05,17628,17628,9,17035,593,17026,0,9,0,0,17035,9,17628,593,17619,0.01505299110054091,0.006881906813366128,0.02858781296018262,3.3920494269641535,5.106817712484411e-4,1.5055257367092544e-4,6.882380452375401e-5,2.859598792772552e-4,FALSE,0.0013798600390954041,2020-11-05,33,0.18720217835262082,FALSE,FALSE,FALSE
twoddpcr_knn_k3,"control-geometry-cleaned kNN, k=3",twoddpcr,D178N,CJD17-15_cb_D178N,biological_sample,17_15_cb,ok,,1,2020-11-24,15887,15887,0,15740,147,15740,0,0,0,0,15740,0,15887,147,15887,0,0,0.004961114431870344,4.682823856941288,0,0,0,4.961360570645631e-5,FALSE,0.0012094650510470206,2020-11-24,27,0.16995027380877448,FALSE,FALSE,FALSE
twoddpcr_knn_k3,"control-geometry-cleaned kNN, k=3",twoddpcr,D178N,CJD17-15_th,biological_sample,17_15_th,ok,,2,2020-11-05,32611,32611,16,31613,997,31598,1,15,0,0,31613,16,32611,998,32595,0.01407319624271416,0.008042707731282005,0.02286110520916009,3.486651657441775,4.907523945991846e-4,1.4075177070004731e-4,8.04335463478707e-5,2.2866332705537382e-4,FALSE,0.0013798600390954041,2020-11-05,56,0.1717211983686486,FALSE,FALSE,FALSE
twoddpcr_knn_k3,"control-geometry-cleaned kNN, k=3",twoddpcr,D178N,CJD17-20_bg,biological_sample,17_20_bg,ok,,1,2020-10-29,14623,14623,8,12286,2333,12282,4,4,0,0,12286,8,14623,2337,14615,0.02983375576037495,0.012879779894973485,0.05879180072918894,1.833727576073021,5.472330665327783e-4,2.984265894635741e-4,1.288143899596347e-4,5.882638582071683e-4,FALSE,0.0012991397175758923,2020-10-29,26,0.17780209259385898,FALSE,FALSE,FALSE
twoddpcr_knn_k3,"control-geometry-cleaned kNN, k=3",twoddpcr,D178N,CJD17-20_cb,biological_sample,17_20_cb,ok,,1,2020-10-29,15623,15623,51,13904,1680,13892,39,12,0,0,13904,51,15623,1719,15572,0.14793468122270698,0.1101179548638471,0.1945813021408558,2.207001461029054,0.0032697576815567822,0.001481538521516066,0.0011023934817951761,0.0019496065913005346,FALSE,0.0012991397175758923,2020-10-29,28,0.17922294053638865,TRUE,TRUE,FALSE
twoddpcr_knn_k3,"control-geometry-cleaned kNN, k=3",twoddpcr,D178N,CJD17-20_fr,biological_sample,17_20_fr,ok,,1,2020-10-29,15777,15777,17,14571,1203,14557,3,14,0,0,14571,17,15777,1206,15760,0.041911501302860074,0.02441067200189507,0.06712714401805833,2.5712440849703224,0.0010780988455837623,4.1929074407426624e-4,2.441663226591141e-4,6.717223482086668e-4,FALSE,0.0012991397175758923,2020-10-29,28,0.17747353742790137,FALSE,FALSE,FALSE
twoddpcr_knn_k3,"control-geometry-cleaned kNN, k=3",twoddpcr,D178N,CJD17-20_sn,biological_sample,17_20_sn,ok,,1,2020-10-29,17008,17008,31,13241,3749,13228,18,13,0,0,13241,31,17008,3767,16977,0.12087857415293059,0.08212949351654503,0.171591407354354,1.5074048928896882,0.001824334771095642,0.0012102486728687743,8.219700149756077e-4,0.0017188634956061511,FALSE,0.0012991397175758923,2020-10-29,30,0.1763875823142051,TRUE,TRUE,FALSE
twoddpcr_knn_k3,"control-geometry-cleaned kNN, k=3",twoddpcr,D178N,CJD17-20_th,biological_sample,17_20_th,ok,,1,2020-10-29,11943,11943,4,4284,7659,4280,0,4,0,0,4284,4,11943,7659,11939,0.07534439098367769,0.020535595759372593,0.19282729003986074,0.44426390575883334,3.3498032303860137e-4,7.540120155978729e-4,2.0539813732490427e-4,0.001931998320403457,FALSE,0.0012991397175758923,2020-10-29,22,0.18420832286695135,FALSE,FALSE,FALSE
twoddpcr_knn_k3,"control-geometry-cleaned kNN, k=3",twoddpcr,D178N,CJD17-30_fr_D178N,biological_sample,17_30_fr,ok,,1,2020-11-24,15706,15706,12,14999,707,14987,0,12,0,0,14999,12,15706,707,15694,0.02464366994074653,0.012731033531721109,0.0430667407666554,3.1007674180382465,7.643312474014172e-4,2.4649744542432805e-4,1.2732654530238832e-4,4.308529619947817e-4,FALSE,0.0012094650510470206,2020-11-24,26,0.16554183114733223,FALSE,FALSE,FALSE
twoddpcr_knn_k3,"control-geometry-cleaned kNN, k=3",twoddpcr,D178N,CJD17-30_hc_D178N,biological_sample,17_30_hc,ok,,1,2020-11-24,16003,16003,4,11684,4319,11680,0,4,0,0,11684,4,16003,4319,15999,0.019082743459346463,0.005199587902615593,0.04885995882309498,1.3097523106852893,2.499843772783407e-4,1.9086385665358647e-4,5.199858273817351e-5,4.888384344887525e-4,FALSE,0.0012094650510470206,2020-11-24,27,0.16871836530650502,FALSE,FALSE,FALSE
twoddpcr_knn_k3,"control-geometry-cleaned kNN, k=3",twoddpcr,D178N,CJD17-30_sn_D178N,biological_sample,17_30_sn,ok,,1,2020-11-24,15925,15925,10,14635,1290,14625,0,10,0,0,14635,10,15925,1290,15915,0.02498694021641717,0.01198092474823264,0.045964012033949495,2.5132479830846464,6.281407241708944e-4,2.499318524867343e-4,1.1982360345808733e-4,4.598514865321029e-4,FALSE,0.0012094650510470206,2020-11-24,27,0.1695447409733124,FALSE,FALSE,FALSE
twoddpcr_knn_k3,"control-geometry-cleaned kNN, k=3",twoddpcr,D178N,CJD17-30_th,biological_sample,17_30_th,ok,,1,2020-10-29,15368,15368,9,13933,1435,13924,0,9,0,0,13933,9,15368,1435,15359,0.024699665339687916,0.011293290550782107,0.046898591407770245,2.3711225762546704,5.858040327643292e-4,2.4705767581600176e-4,1.1294566078945855e-4,4.692059650661197e-4,FALSE,0.0012991397175758923,2020-10-29,28,0.18219677251431546,FALSE,FALSE,FALSE
twoddpcr_knn_k3,"control-geometry-cleaned kNN, k=3",twoddpcr,D178N,CJD17-31_bg,biological_sample,17_31_bg,ok,,1,2020-10-29,13105,13105,9,11870,1235,11861,0,9,0,0,11870,9,13105,1235,13096,0.029077873464333433,0.013294925572979496,0.0552138211683295,2.361922866695429,6.869967065358844e-4,2.908633115090091e-4,1.329669335846517e-4,5.524432367040653e-4,FALSE,0.0012991397175758923,2020-10-29,24,0.18313620755436857,FALSE,FALSE,FALSE
twoddpcr_knn_k3,"control-geometry-cleaned kNN, k=3",twoddpcr,D178N,CJD17-31_hc,biological_sample,17_31_hc,ok,,1,2020-10-29,12912,12912,10,11710,1202,11700,0,10,0,0,11710,10,12912,1202,12902,0.032622793437854465,0.01564212018284995,0.06001177616622494,2.3741702754145773,7.747734175430544e-4,3.263343937737421e-4,1.5644567324872994e-4,6.004781192470991e-4,FALSE,0.0012991397175758923,2020-10-29,24,0.18587360594795538,FALSE,FALSE,FALSE
twoddpcr_knn_k3,"control-geometry-cleaned kNN, k=3",twoddpcr,D178N,CJD17-31_sn,biological_sample,17_31_sn,ok,,1,2020-10-29,12274,12274,1,7761,4512,7761,1,0,0,0,7761,1,12274,4513,12273,0.008142728675101367,2.0616252857710743e-4,0.04536626030817605,1.0005210831220412,8.147635153405302e-5,8.143391769398099e-5,2.0616295360786554e-06,4.5386850624976266e-4,FALSE,0.0012991397175758923,2020-10-29,23,0.1873879745804139,FALSE,FALSE,FALSE
twoddpcr_knn_k3,"control-geometry-cleaned kNN, k=3",twoddpcr,D178N,CJD17-31_th,biological_sample,17_31_th,ok,,1,2020-10-29,14061,14061,6,10631,3427,10628,3,3,0,0,10631,6,14061,3430,14055,0.0302424611535626,0.01109877870764874,0.06582746389479688,1.4108447464308302,4.268032501835615e-4,3.025160998496063e-4,1.1100010673269889e-4,6.587082498833327e-4,FALSE,0.0012991397175758923,2020-10-29,26,0.18490861247421947,FALSE,FALSE,FALSE
