method_id,method_variant,assay,run_id,status,message,elapsed_seconds,output_excerpt,method_parameters_json
ddPCRclust_template_native,"native template workflow, full ensemble",E200K,2021-02-18_SNV_E200K,ok,NA,101.7159999999999,"[1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly"" | [1] ""Cutoff is based on inflection point."" | [1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly"" | [1] ""Cutoff is based on inflection point."" | [1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly"" | [1] ""Cutoff is based on inflection point."" | [1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly"" | [1] ""Cutoff is based on inflection point."" | [1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly"" | [1] ""Cutoff is based on inflection point."" | [1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly"" | [1] ""Cutoff is based on inflection point."" | [1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly"" | [1] ""Cutoff is based on inflection point."" | [1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly"" | [1] ""Cutoff is based on inflection point."" | [1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly"" | [1] ""Cutoff is based on inflection point."" | [1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly"" | [1] ""Cutoff is based on inflection point."" | [1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly"" | [1] ""Cutoff is based on inflection point."" | [1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly"" | [1] ""Cutoff is based on inflection point."" | [1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly""","{""mode"":""full"",""numOfMarkers"":2,""multithread"":false}"
ddPCRclust_template_native,"native template workflow, full ensemble",E200K,2021-03-29_SNV_E200K,ok,NA,268.4279999999999,"[1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly"" | [1] ""Cutoff is based on inflection point."" | [1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly"" | [1] ""Cutoff is based on inflection point."" | [1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly"" | [1] ""Cutoff is based on inflection point."" | [1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly"" | [1] ""Cutoff is based on inflection point."" | [1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly"" | [1] ""Cutoff is based on inflection point."" | [1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly"" | [1] ""Cutoff is based on inflection point."" | [1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly"" | [1] ""Cutoff is based on inflection point."" | [1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly"" | [1] ""Cutoff is based on inflection point."" | [1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly"" | [1] ""Cutoff is based on inflection point."" | [1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly"" | [1] ""Cutoff is based on inflection point."" | [1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly"" | [1] ""Cutoff is based on inflection point."" | [1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly"" | [1] ""Cutoff is based on inflection point."" | [1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly""","{""mode"":""full"",""numOfMarkers"":2,""multithread"":false}"
ddPCRclust_template_native,"native template workflow, full ensemble",E200K,2021-04-06_SNV_E200K,ok,NA,78.52099999999973,"[1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly"" | [1] ""Cutoff is based on inflection point."" | [1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly"" | [1] ""Cutoff is based on inflection point."" | [1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly"" | [1] ""Cutoff is based on inflection point."" | [1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly"" | [1] ""Cutoff is based on inflection point."" | [1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly"" | [1] ""Cutoff is based on inflection point."" | [1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly"" | [1] ""Cutoff is based on inflection point."" | [1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly"" | [1] ""Cutoff is based on inflection point."" | [1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly"" | [1] ""Cutoff is based on inflection point."" | [1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly"" | [1] ""Cutoff is based on inflection point."" | [1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly"" | [1] ""Cutoff is based on inflection point."" | [1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly"" | [1] ""Cutoff is based on inflection point."" | [1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly"" | [1] ""Cutoff is based on inflection point."" | [1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly""","{""mode"":""full"",""numOfMarkers"":2,""multithread"":false}"
ddPCRclust_template_native,"native template workflow, full ensemble",E200K,2021-05-10_SNV_E200K,ok,NA,164.89199999999983,"[1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly"" | [1] ""Cutoff is based on inflection point."" | [1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly"" | [1] ""Cutoff is based on inflection point."" | [1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly"" | [1] ""Cutoff is based on inflection point."" | [1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly"" | [1] ""Cutoff is based on inflection point."" | [1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly"" | [1] ""Cutoff is based on inflection point."" | [1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly"" | [1] ""Cutoff is based on inflection point."" | [1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly"" | [1] ""Cutoff is based on inflection point."" | [1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly"" | [1] ""Cutoff is based on inflection point."" | [1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly"" | [1] ""Cutoff is based on inflection point."" | [1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly"" | [1] ""Cutoff is based on inflection point."" | [1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly"" | [1] ""Cutoff is based on inflection point."" | [1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly"" | [1] ""Cutoff is based on inflection point."" | [1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly""","{""mode"":""full"",""numOfMarkers"":2,""multithread"":false}"
ddPCRclust_template_native,"native template workflow, full ensemble",E200K,2021-05-20_SNV_E200K,ok,NA,179.62999999999965,"[1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly"" | [1] ""Cutoff is based on inflection point."" | [1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly"" | [1] ""Cutoff is based on inflection point."" | [1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly"" | [1] ""Cutoff is based on inflection point."" | [1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly"" | [1] ""Cutoff is based on inflection point."" | [1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly"" | [1] ""Cutoff is based on inflection point."" | [1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly"" | [1] ""Cutoff is based on inflection point."" | [1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly"" | [1] ""Cutoff is based on inflection point."" | [1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly"" | [1] ""Cutoff is based on inflection point."" | [1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly"" | [1] ""Cutoff is based on inflection point."" | [1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly"" | [1] ""Cutoff is based on inflection point."" | [1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly"" | [1] ""Cutoff is based on inflection point."" | [1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly"" | [1] ""Cutoff is based on inflection point."" | [1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly""","{""mode"":""full"",""numOfMarkers"":2,""multithread"":false}"
ddPCRclust_template_native,"native template workflow, full ensemble",E200K,2021-10-25_SNV_E200K,ok,NA,22.266000000000076,"[1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly"" | [1] ""Cutoff is based on inflection point."" | [1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly"" | [1] ""Cutoff is based on inflection point."" | [1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly"" | [1] ""Cutoff is based on inflection point."" | <simpleError in solve.default(cov, ...): system is computationally singular: reciprocal condition number = 1.25569e-19> | [1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly"" | [1] ""Cutoff is based on inflection point."" |         step 0, set the intial seeds, tot.wss=2.32472e+06 |         step 1, do the rough EM, tot.wss=1.57239e+06 at 0.043062 sec |         step 2, do the fine transfer of Hartigan-Wong Algorithm |                  tot.wss=1.53756e+06 at 0.111237 sec |         step 0, set the intial seeds, tot.wss=7.90159e+07 |         step 1, do the rough EM, tot.wss=5.60046e+07 at 0.01219 sec |         step 2, do the fine transfer of Hartigan-Wong Algorithm |                  tot.wss=5.59081e+07 at 0.015866 sec |         step 0, set the intial seeds, tot.wss=2.8629e+08 |         step 1, do the rough EM, tot.wss=1.95314e+08 at 0.006109 sec |         step 2, do the fine transfer of Hartigan-Wong Algorithm |                  tot.wss=1.95082e+08 at 0.008423 sec |         step 0, set the intial seeds, tot.wss=7.36578e+07 |         step 1, do the rough EM, tot.wss=4.96588e+07 at 0.026179 sec |         step 2, do the fine transfer of Hartigan-Wong Algorithm |                  tot.wss=4.83384e+07 at 0.046161 sec","{""mode"":""full"",""numOfMarkers"":2,""multithread"":false}"
ddPCRclust_template_native,"native template workflow, full ensemble",P102L,2020-12-01_SNV_P102L,ok,NA,284.7349999999997,"[1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly"" | [1] ""Cutoff is based on inflection point."" | [1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly"" | [1] ""Cutoff is based on inflection point."" | [1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly"" | [1] ""Cutoff is based on inflection point."" | [1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly"" | [1] ""Cutoff is based on inflection point."" | [1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly"" | [1] ""Cutoff is based on inflection point."" | [1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly"" | [1] ""Cutoff is based on inflection point."" | [1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly"" | [1] ""Cutoff is based on inflection point."" | [1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly"" | [1] ""Cutoff is based on inflection point."" | [1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly"" | [1] ""Cutoff is based on inflection point."" | [1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly"" | [1] ""Cutoff is based on inflection point."" | [1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly"" | [1] ""Cutoff is based on inflection point."" | [1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly"" | [1] ""Cutoff is based on inflection point."" | [1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly""","{""mode"":""full"",""numOfMarkers"":2,""multithread"":false}"
ddPCRclust_template_native,"native template workflow, full ensemble",P102L,2021-01-26_SNV_P102L,ok,NA,163.50900000000001,"[1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly"" | [1] ""Cutoff is based on inflection point."" | [1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly"" | [1] ""Cutoff is based on inflection point."" | [1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly"" | [1] ""Cutoff is based on inflection point."" | [1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly"" | [1] ""Cutoff is based on inflection point."" | [1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly"" | [1] ""Cutoff is based on inflection point."" | [1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly"" | [1] ""Cutoff is based on inflection point."" | [1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly"" | [1] ""Cutoff is based on inflection point."" | [1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly"" | [1] ""Cutoff is based on inflection point."" | [1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly"" | [1] ""Cutoff is based on inflection point."" | [1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly"" | [1] ""Cutoff is based on inflection point."" | [1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly"" | [1] ""Cutoff is based on inflection point."" | [1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly"" | [1] ""Cutoff is based on inflection point."" | [1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly""","{""mode"":""full"",""numOfMarkers"":2,""multithread"":false}"
ddPCRclust_template_native,"native template workflow, full ensemble",P102L,2021-01-28_SNV_P102L,ok,NA,110.77300000000014,"<simpleError in flowCore::`exprs<-`(`*tmp*`, value = flowCore::exprs(f_onlyNeg)[-indices,     ]): Replacement value for the 'exprs' slot of a 'flowFrame' object must be  |   a numeric matrix with colnames matching at least a subset of the orginal |   columns.> | [1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly"" | [1] ""Cutoff is based on inflection point."" | [1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly"" | [1] ""Cutoff is based on inflection point."" | [1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly"" | [1] ""Cutoff is based on inflection point."" | [1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly"" | [1] ""Cutoff is based on inflection point."" | [1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly"" | [1] ""Cutoff is based on inflection point."" | [1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly"" | [1] ""Cutoff is based on inflection point."" | [1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly"" | [1] ""Cutoff is based on inflection point."" | [1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly"" | [1] ""Cutoff is based on inflection point."" | [1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly"" | [1] ""Cutoff is based on inflection point."" | [1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly"" | [1] ""Cutoff is based on inflection point."" | [1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly"" | [1] ""Cutoff is based on inflection point.""","{""mode"":""full"",""numOfMarkers"":2,""multithread"":false}"
ddPCRclust_template_native,"native template workflow, full ensemble",P102L,2021-02-02_SNV_P102L,ok,NA,268.7330000000002,"[1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly"" | [1] ""Cutoff is based on inflection point."" | [1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly"" | [1] ""Cutoff is based on inflection point."" | [1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly"" | [1] ""Cutoff is based on inflection point."" | [1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly"" | [1] ""Cutoff is based on inflection point."" | [1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly"" | [1] ""Cutoff is based on inflection point."" | [1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly"" | [1] ""Cutoff is based on inflection point."" | [1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly"" | [1] ""Cutoff is based on inflection point."" | [1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly"" | [1] ""Cutoff is based on inflection point."" | [1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly"" | [1] ""Cutoff is based on inflection point."" | [1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly"" | [1] ""Cutoff is based on inflection point."" | [1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly"" | [1] ""Cutoff is based on inflection point."" | [1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly"" | [1] ""Cutoff is based on inflection point."" | [1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly""","{""mode"":""full"",""numOfMarkers"":2,""multithread"":false}"
ddPCRclust_template_native,"native template workflow, full ensemble",P102L,2021-02-17_SNV_P102L,ok,NA,102.16499999999996,"[1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly"" | [1] ""Cutoff is based on inflection point."" | [1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly"" | [1] ""Cutoff is based on inflection point."" | [1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly"" | [1] ""Cutoff is based on inflection point."" | [1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly"" | [1] ""Cutoff is based on inflection point."" | [1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly"" | [1] ""Cutoff is based on inflection point."" | [1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly"" | [1] ""Cutoff is based on inflection point."" | [1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly"" | [1] ""Cutoff is based on inflection point."" | [1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly"" | [1] ""Cutoff is based on inflection point."" | [1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly"" | [1] ""Cutoff is based on inflection point."" | [1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly"" | [1] ""Cutoff is based on inflection point."" | [1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly"" | [1] ""Cutoff is based on inflection point."" | [1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly"" | [1] ""Cutoff is based on inflection point."" | [1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly""","{""mode"":""full"",""numOfMarkers"":2,""multithread"":false}"
ddPCRclust_template_native,"native template workflow, full ensemble",P102L,2021-02-18_SNV_P102L,ok,NA,104.89499999999953,"[1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly"" | [1] ""Cutoff is based on inflection point."" | [1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly"" | [1] ""Cutoff is based on inflection point."" | [1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly"" | [1] ""Cutoff is based on inflection point."" | [1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly"" | [1] ""Cutoff is based on inflection point."" | [1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly"" | [1] ""Cutoff is based on inflection point."" | [1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly"" | [1] ""Cutoff is based on inflection point."" | [1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly"" | [1] ""Cutoff is based on inflection point."" | [1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly"" | [1] ""Cutoff is based on inflection point."" | [1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly"" | [1] ""Cutoff is based on inflection point."" | [1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly"" | [1] ""Cutoff is based on inflection point."" | [1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly"" | [1] ""Cutoff is based on inflection point."" | [1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly"" | [1] ""Cutoff is based on inflection point."" | [1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly""","{""mode"":""full"",""numOfMarkers"":2,""multithread"":false}"
ddPCRclust_template_native,"native template workflow, full ensemble",P102L,2021-03-05_SNV_P102L,ok,NA,51.17500000000018,"[1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly"" | [1] ""Cutoff is based on inflection point."" | [1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly"" | [1] ""Cutoff is based on inflection point."" | [1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly"" | [1] ""Cutoff is based on inflection point."" | [1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly"" | [1] ""Cutoff is based on inflection point."" | [1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly"" | [1] ""Cutoff is based on inflection point."" | [1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly"" | [1] ""Cutoff is based on inflection point."" | [1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly"" | [1] ""Cutoff is based on inflection point."" | [1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly"" | [1] ""Cutoff is based on inflection point."" | [1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly"" | [1] ""Cutoff is based on inflection point."" | [1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly"" | [1] ""Cutoff is based on inflection point."" | [1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly"" | [1] ""Cutoff is based on inflection point."" | [1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly"" | [1] ""Cutoff is based on inflection point."" | [1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly""","{""mode"":""full"",""numOfMarkers"":2,""multithread"":false}"
ddPCRclust_template_native,"native template workflow, full ensemble",P102L,2021-03-29_SNV_P102L,ok,NA,118.6309999999994,"[1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly"" | [1] ""Cutoff is based on inflection point."" | [1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly"" | [1] ""Cutoff is based on inflection point."" | [1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly"" | [1] ""Cutoff is based on inflection point."" | [1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly"" | [1] ""Cutoff is based on inflection point."" | [1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly"" | [1] ""Cutoff is based on inflection point."" | [1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly"" | [1] ""Cutoff is based on inflection point."" | [1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly"" | [1] ""Cutoff is based on inflection point."" | [1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly"" | [1] ""Cutoff is based on inflection point."" | [1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly"" | [1] ""Cutoff is based on inflection point."" | [1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly"" | [1] ""Cutoff is based on inflection point."" | [1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly"" | [1] ""Cutoff is based on inflection point."" | [1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly"" | [1] ""Cutoff is based on inflection point."" | <simpleError in flowCore::`exprs<-`(`*tmp*`, value = flowCore::exprs(f_Cuts_temp)[indices,     ]): Replacement value for the 'exprs' slot of a 'flowFrame' object must be ","{""mode"":""full"",""numOfMarkers"":2,""multithread"":false}"
ddPCRclust_template_native,"native template workflow, full ensemble",P102L,2021-04-06_SNV_P102L,ok,NA,104.02800000000025,"[1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly"" | [1] ""Cutoff is based on inflection point."" | [1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly"" | [1] ""Cutoff is based on inflection point."" | [1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly"" | [1] ""Cutoff is based on inflection point."" | [1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly"" | [1] ""Cutoff is based on inflection point."" | [1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly"" | [1] ""Cutoff is based on inflection point."" | [1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly"" | [1] ""Cutoff is based on inflection point."" | [1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly"" | [1] ""Cutoff is based on inflection point."" | [1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly"" | [1] ""Cutoff is based on inflection point."" | [1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly"" | [1] ""Cutoff is based on inflection point."" | [1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly"" | [1] ""Cutoff is based on inflection point."" | [1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly"" | [1] ""Cutoff is based on inflection point."" | [1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly"" | [1] ""Cutoff is based on inflection point."" | [1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly""","{""mode"":""full"",""numOfMarkers"":2,""multithread"":false}"
ddPCRclust_template_native,"native template workflow, full ensemble",P102L,2021-05-10_SNV_P102L,ok,NA,129.5650000000005,"[1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly"" | [1] ""Cutoff is based on inflection point."" | [1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly"" | [1] ""Cutoff is based on inflection point."" | [1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly"" | [1] ""Cutoff is based on inflection point."" | [1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly"" | [1] ""Cutoff is based on inflection point."" | [1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly"" | [1] ""Cutoff is based on inflection point."" | [1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly"" | [1] ""Cutoff is based on inflection point."" | [1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly"" | [1] ""Cutoff is based on inflection point."" | [1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly"" | [1] ""Cutoff is based on inflection point."" | [1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly"" | [1] ""Cutoff is based on inflection point."" | [1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly"" | [1] ""Cutoff is based on inflection point."" | [1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly"" | [1] ""Cutoff is based on inflection point."" | [1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly"" | [1] ""Cutoff is based on inflection point."" | [1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly""","{""mode"":""full"",""numOfMarkers"":2,""multithread"":false}"
ddPCRclust_template_native,"native template workflow, full ensemble",P102L,2021-05-20_SNV_P102L,ok,NA,160.53699999999935,"[1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly"" | [1] ""Cutoff is based on inflection point."" | [1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly"" | [1] ""Cutoff is based on inflection point."" | [1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly"" | [1] ""Cutoff is based on inflection point."" | [1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly"" | [1] ""Cutoff is based on inflection point."" | [1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly"" | [1] ""Cutoff is based on inflection point."" | [1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly"" | [1] ""Cutoff is based on inflection point."" | [1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly"" | [1] ""Cutoff is based on inflection point."" | [1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly"" | [1] ""Cutoff is based on inflection point."" | [1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly"" | [1] ""Cutoff is based on inflection point."" | [1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly"" | [1] ""Cutoff is based on inflection point."" | [1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly"" | [1] ""Cutoff is based on inflection point."" | [1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly"" | [1] ""Cutoff is based on inflection point."" | [1] ""Only one peak is found, set standard deviation, percentile, or upper arguments accordingly""","{""mode"":""full"",""numOfMarkers"":2,""multithread"":false}"
