run_id,assay,well,sample,sample_type,sample_key,run_date,source_peak_data_json,source_peak_metadata_json,method_id,method_variant,n_total_droplets,n_accepted_droplets,n_nn,n_wt_only,n_mut_only,n_double_positive,n_rain,n_unclassified,n_mut_expected,n_wt_expected,classification_status,classification_message,method_parameters_json
2020-10-15_SNV_D178N,D178N,E03,CJD18-6_sn_D178N,biological_sample,18_6_sn,2020-10-15,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2020-10-15/SNV_D178N/PeakData/E03.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2020-10-15/SNV_D178N/PeakMetaData/E03.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,13010,12794,2197,10526,64,7,216,0,71,10533,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
2020-10-15_SNV_D178N,D178N,E05,CJD18-17_sn_D178N,biological_sample,18_17_sn,2020-10-15,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2020-10-15/SNV_D178N/PeakData/E05.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2020-10-15/SNV_D178N/PeakMetaData/E05.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,13175,12884,3679,9035,150,20,291,0,170,9055,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
2020-10-15_SNV_D178N,D178N,E07,CJD18-24_sn_D178N,biological_sample,18_24_sn,2020-10-15,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2020-10-15/SNV_D178N/PeakData/E07.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2020-10-15/SNV_D178N/PeakMetaData/E07.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,11173,10595,2658,7769,44,124,578,0,168,7893,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
2020-10-15_SNV_D178N,D178N,E09,CJD18-31_sn_D178N,biological_sample,18_31_sn,2020-10-15,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2020-10-15/SNV_D178N/PeakData/E09.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2020-10-15/SNV_D178N/PeakMetaData/E09.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,11011,9888,2122,7573,161,32,1123,0,193,7605,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
2020-10-15_SNV_D178N,D178N,F03,CJD18-6_th_D178N,biological_sample,18_6_th,2020-10-15,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2020-10-15/SNV_D178N/PeakData/F03.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2020-10-15/SNV_D178N/PeakMetaData/F03.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,10976,10826,1453,9355,8,10,150,0,18,9365,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
2020-10-15_SNV_D178N,D178N,F05,CJD18-17_th_D178N,biological_sample,18_17_th,2020-10-15,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2020-10-15/SNV_D178N/PeakData/F05.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2020-10-15/SNV_D178N/PeakMetaData/F05.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,12407,12364,2338,10013,2,11,43,0,13,10024,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
2020-10-22_SNV_D178N,D178N,A01,NTC_E200K,NTC,ntc,2020-10-22,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2020-10-22/SNV_D178N/PeakData/A01.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2020-10-22/SNV_D178N/PeakMetaData/A01.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,14594,14590,14474,1,115,0,4,0,115,1,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
2020-10-22_SNV_D178N,D178N,A03,CJD13-21_bg_D178N,biological_sample,13_21_bg,2020-10-22,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2020-10-22/SNV_D178N/PeakData/A03.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2020-10-22/SNV_D178N/PeakMetaData/A03.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,13792,12862,1527,11044,250,41,930,0,291,11085,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
2020-10-22_SNV_D178N,D178N,A05,CJD14-24_bg_D178N,biological_sample,14_24_bg,2020-10-22,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2020-10-22/SNV_D178N/PeakData/A05.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2020-10-22/SNV_D178N/PeakMetaData/A05.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,13917,13474,3052,10019,386,17,443,0,403,10036,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
2020-10-22_SNV_D178N,D178N,A07,CJD20-08_bg_D178N,biological_sample,20_08_bg,2020-10-22,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2020-10-22/SNV_D178N/PeakData/A07.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2020-10-22/SNV_D178N/PeakMetaData/A07.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,14933,14771,4035,10606,119,11,162,0,130,10617,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
2020-10-22_SNV_D178N,D178N,A09,CJD19-29_fr_D178N,biological_sample,19_29_fr,2020-10-22,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2020-10-22/SNV_D178N/PeakData/A09.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2020-10-22/SNV_D178N/PeakMetaData/A09.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,15716,14459,4648,8055,1742,14,1257,0,1756,8069,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
2020-10-22_SNV_D178N,D178N,B01,WT_D178N,WT_control,wt,2020-10-22,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2020-10-22/SNV_D178N/PeakData/B01.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2020-10-22/SNV_D178N/PeakMetaData/B01.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,10594,10539,2196,8303,24,16,55,0,40,8319,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
2020-10-22_SNV_D178N,D178N,B03,CJD13-21_cb_D178N,biological_sample,13_21_cb,2020-10-22,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2020-10-22/SNV_D178N/PeakData/B03.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2020-10-22/SNV_D178N/PeakMetaData/B03.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,16247,15501,1561,13696,221,23,746,0,244,13719,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
2020-10-22_SNV_D178N,D178N,B05,CJD14-24_cb_D178N,biological_sample,14_24_cb,2020-10-22,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2020-10-22/SNV_D178N/PeakData/B05.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2020-10-22/SNV_D178N/PeakMetaData/B05.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,13431,13001,3984,8403,607,7,430,0,614,8410,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
2020-10-22_SNV_D178N,D178N,B07,CJD20-08_cb_D178N,biological_sample,20_08_cb,2020-10-22,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2020-10-22/SNV_D178N/PeakData/B07.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2020-10-22/SNV_D178N/PeakMetaData/B07.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,13836,13196,2553,10437,190,16,640,0,206,10453,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
2020-10-22_SNV_D178N,D178N,C01,D178N-mut,positive_control,,2020-10-22,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2020-10-22/SNV_D178N/PeakData/C01.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2020-10-22/SNV_D178N/PeakMetaData/C01.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,15354,15288,11945,1412,1748,183,66,0,1931,1595,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
2020-10-22_SNV_D178N,D178N,C03,CJD13-21_fr_D178N,biological_sample,13_21_fr,2020-10-22,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2020-10-22/SNV_D178N/PeakData/C03.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2020-10-22/SNV_D178N/PeakMetaData/C03.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,12568,12450,1516,10878,49,7,118,0,56,10885,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
2020-10-22_SNV_D178N,D178N,C05,CJD14-24_fr_D178N,biological_sample,14_24_fr,2020-10-22,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2020-10-22/SNV_D178N/PeakData/C05.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2020-10-22/SNV_D178N/PeakMetaData/C05.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,15282,14011,2333,10269,1393,16,1271,0,1409,10285,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
2020-10-22_SNV_D178N,D178N,C07,CJD20-08_fr_D178N,biological_sample,20_08_fr,2020-10-22,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2020-10-22/SNV_D178N/PeakData/C07.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2020-10-22/SNV_D178N/PeakMetaData/C07.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,15760,15739,3917,11813,0,9,21,0,9,11822,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
2020-10-22_SNV_D178N,D178N,D03,CJD13-21_sn_D178N,biological_sample,13_21_sn,2020-10-22,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2020-10-22/SNV_D178N/PeakData/D03.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2020-10-22/SNV_D178N/PeakMetaData/D03.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,14888,14565,2181,12261,97,26,323,0,123,12287,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
2020-10-22_SNV_D178N,D178N,D05,CJD14-24_hc_D178N,biological_sample,14_24_hc,2020-10-22,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2020-10-22/SNV_D178N/PeakData/D05.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2020-10-22/SNV_D178N/PeakMetaData/D05.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,11561,11536,1720,9809,0,7,25,0,7,9816,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
2020-10-22_SNV_D178N,D178N,D07,CJD20-08_sn_D178N,biological_sample,20_08_sn,2020-10-22,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2020-10-22/SNV_D178N/PeakData/D07.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2020-10-22/SNV_D178N/PeakMetaData/D07.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,14810,14454,3281,10909,257,7,356,0,264,10916,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
2020-10-22_SNV_D178N,D178N,E03,CJD13-21_th_D178N,biological_sample,13_21_th,2020-10-22,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2020-10-22/SNV_D178N/PeakData/E03.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2020-10-22/SNV_D178N/PeakMetaData/E03.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,15117,14837,8247,5852,719,19,280,0,738,5871,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
2020-10-22_SNV_D178N,D178N,E05,CJD14-24_sn_D178N,biological_sample,14_24_sn,2020-10-22,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2020-10-22/SNV_D178N/PeakData/E05.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2020-10-22/SNV_D178N/PeakMetaData/E05.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,14604,14489,687,13789,1,12,115,0,13,13801,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
2020-10-22_SNV_D178N,D178N,E07,CJD20-08_th_D178N,biological_sample,20_08_th,2020-10-22,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2020-10-22/SNV_D178N/PeakData/E07.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2020-10-22/SNV_D178N/PeakMetaData/E07.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,14117,14082,5569,8504,4,5,35,0,9,8509,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
2020-10-22_SNV_D178N,D178N,F05,CJD14-24_th_D178N,biological_sample,14_24_th,2020-10-22,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2020-10-22/SNV_D178N/PeakData/F05.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2020-10-22/SNV_D178N/PeakMetaData/F05.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,13442,12312,167,12107,24,14,1130,0,38,12121,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
2020-10-29_SNV_D178N,D178N,A01,CJD17-20_bg,biological_sample,17_20_bg,2020-10-29,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2020-10-29/SNV_D178N/PeakData/A01.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2020-10-29/SNV_D178N/PeakMetaData/A01.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,14623,14595,2309,12277,4,5,28,0,9,12282,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
2020-10-29_SNV_D178N,D178N,A05,CJD17-31_bg,biological_sample,17_31_bg,2020-10-29,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2020-10-29/SNV_D178N/PeakData/A05.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2020-10-29/SNV_D178N/PeakMetaData/A05.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,13105,13081,1229,11841,0,11,24,0,11,11852,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
2020-10-29_SNV_D178N,D178N,A07,CJD17-32_bg,biological_sample,17_32_bg,2020-10-29,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2020-10-29/SNV_D178N/PeakData/A07.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2020-10-29/SNV_D178N/PeakMetaData/A07.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,9128,9095,4010,5082,1,2,33,0,3,5084,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
2020-10-29_SNV_D178N,D178N,A09,CJD18-5_bg,biological_sample,18_5_bg,2020-10-29,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2020-10-29/SNV_D178N/PeakData/A09.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2020-10-29/SNV_D178N/PeakMetaData/A09.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,12999,12988,3547,9440,0,1,11,0,1,9441,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
2020-10-29_SNV_D178N,D178N,B01,CJD17-20_cb,biological_sample,17_20_cb,2020-10-29,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2020-10-29/SNV_D178N/PeakData/B01.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2020-10-29/SNV_D178N/PeakMetaData/B01.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,15623,15595,1692,13856,29,18,28,0,47,13874,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
2020-10-29_SNV_D178N,D178N,B05,CJD17-31_hc,biological_sample,17_31_hc,2020-10-29,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2020-10-29/SNV_D178N/PeakData/B05.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2020-10-29/SNV_D178N/PeakMetaData/B05.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,12912,12632,1189,11429,0,14,280,0,14,11443,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
2020-10-29_SNV_D178N,D178N,B07,CJD17-32_cb,biological_sample,17_32_cb,2020-10-29,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2020-10-29/SNV_D178N/PeakData/B07.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2020-10-29/SNV_D178N/PeakMetaData/B07.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,12520,12512,5554,6955,1,2,8,0,3,6957,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
2020-10-29_SNV_D178N,D178N,B09,CJD18-5_cb,biological_sample,18_5_cb,2020-10-29,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2020-10-29/SNV_D178N/PeakData/B09.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2020-10-29/SNV_D178N/PeakMetaData/B09.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,9194,9126,1645,7474,0,7,68,0,7,7481,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
2020-10-29_SNV_D178N,D178N,C01,CJD17-20_fr,biological_sample,17_20_fr,2020-10-29,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2020-10-29/SNV_D178N/PeakData/C01.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2020-10-29/SNV_D178N/PeakMetaData/C01.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,15777,15757,1208,14531,0,18,20,0,18,14549,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
2020-10-29_SNV_D178N,D178N,C05,CJD17-31_sn,biological_sample,17_31_sn,2020-10-29,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2020-10-29/SNV_D178N/PeakData/C05.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2020-10-29/SNV_D178N/PeakMetaData/C05.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,12274,12210,4489,7714,1,6,64,0,7,7720,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
2020-10-29_SNV_D178N,D178N,C07,CJD17-32_fr,biological_sample,17_32_fr,2020-10-29,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2020-10-29/SNV_D178N/PeakData/C07.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2020-10-29/SNV_D178N/PeakMetaData/C07.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,13841,13836,6663,7169,0,4,5,0,4,7173,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
2020-10-29_SNV_D178N,D178N,C09,CJD18-5_fr,biological_sample,18_5_fr,2020-10-29,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2020-10-29/SNV_D178N/PeakData/C09.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2020-10-29/SNV_D178N/PeakMetaData/C09.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,12757,12704,2099,10594,1,10,53,0,11,10604,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
2020-10-29_SNV_D178N,D178N,D01,CJD17-20_sn,biological_sample,17_20_sn,2020-10-29,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2020-10-29/SNV_D178N/PeakData/D01.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2020-10-29/SNV_D178N/PeakMetaData/D01.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,17008,16948,3761,13135,7,45,60,0,52,13180,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
2020-10-29_SNV_D178N,D178N,D05,CJD17-31_th,biological_sample,17_31_th,2020-10-29,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2020-10-29/SNV_D178N/PeakData/D05.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2020-10-29/SNV_D178N/PeakMetaData/D05.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,14061,14036,3406,10622,3,5,25,0,8,10627,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
2020-10-29_SNV_D178N,D178N,D07,CJD17-32_hc,biological_sample,17_32_hc,2020-10-29,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2020-10-29/SNV_D178N/PeakData/D07.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2020-10-29/SNV_D178N/PeakMetaData/D07.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,13447,13446,7861,5582,0,3,1,0,3,5585,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
2020-10-29_SNV_D178N,D178N,D09,CJD18-5_hc,biological_sample,18_5_hc,2020-10-29,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2020-10-29/SNV_D178N/PeakData/D09.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2020-10-29/SNV_D178N/PeakMetaData/D09.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,11574,11522,1897,9618,0,7,52,0,7,9625,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
2020-10-29_SNV_D178N,D178N,E01,CJD17-20_th,biological_sample,17_20_th,2020-10-29,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2020-10-29/SNV_D178N/PeakData/E01.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2020-10-29/SNV_D178N/PeakMetaData/E01.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,11943,11937,7658,4277,0,2,6,0,2,4279,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
2020-10-29_SNV_D178N,D178N,E03,CJD17-30_th,biological_sample,17_30_th,2020-10-29,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2020-10-29/SNV_D178N/PeakData/E03.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2020-10-29/SNV_D178N/PeakMetaData/E03.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,15368,15332,1408,13911,0,13,36,0,13,13924,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
2020-10-29_SNV_D178N,D178N,E05,CJD18-1_bg,biological_sample,18_1_bg,2020-10-29,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2020-10-29/SNV_D178N/PeakData/E05.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2020-10-29/SNV_D178N/PeakMetaData/E05.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,13210,13161,7368,5790,1,2,49,0,3,5792,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
2020-10-29_SNV_D178N,D178N,E07,CJD17-32_sn,biological_sample,17_32_sn,2020-10-29,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2020-10-29/SNV_D178N/PeakData/E07.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2020-10-29/SNV_D178N/PeakMetaData/E07.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,13143,13138,2106,11024,0,8,5,0,8,11032,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
2020-10-29_SNV_D178N,D178N,E09,CJD18-5_sn,biological_sample,18_5_sn,2020-10-29,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2020-10-29/SNV_D178N/PeakData/E09.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2020-10-29/SNV_D178N/PeakMetaData/E09.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,13404,13379,2660,10707,2,10,25,0,12,10717,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
