method_id,method_variant,assay,run_id,status,message,elapsed_seconds,method_parameters_json
twoddpcr_kmeans_native_mah_rain,native k-means plus control-derived Mahalanobis rain distances,D178N,2021-05-20_SNV_D178N,ok,NA,0.8799999999999955,"{""base_classifier"":""twoddpcr_kmeans_native"",""max_distances"":{""NN"":33.4199,""NP"":52.7392,""PN"":13.3672,""PP"":13.1186}}"
twoddpcr_kmeans_native_mah_rain,native k-means plus control-derived Mahalanobis rain distances,D178N,2021-10-14_SNV_D178N,failed,Base classifier failed: empty cluster: try a better set of initial centers,0,"{""base_classifier"":""twoddpcr_kmeans_native"",""max_distances"":{""NN"":33.4199,""NP"":52.7392,""PN"":13.3672,""PP"":13.1186}}"
twoddpcr_kmeans_native_mah_rain,native k-means plus control-derived Mahalanobis rain distances,E200K,2020-10-12_SNV_E200K,failed,Base classifier failed: empty cluster: try a better set of initial centers,0,"{""base_classifier"":""twoddpcr_kmeans_native"",""max_distances"":{""NN"":17.3618,""NP"":10.7847,""PN"":15.3778,""PP"":14.0331}}"
twoddpcr_kmeans_native_mah_rain,native k-means plus control-derived Mahalanobis rain distances,E200K,2020-10-15_SNV_E200K,ok,NA,0.5690000000000168,"{""base_classifier"":""twoddpcr_kmeans_native"",""max_distances"":{""NN"":17.3618,""NP"":10.7847,""PN"":15.3778,""PP"":14.0331}}"
twoddpcr_kmeans_native_mah_rain,native k-means plus control-derived Mahalanobis rain distances,E200K,2020-10-22_SNV_E200K,ok,NA,0.6170000000000186,"{""base_classifier"":""twoddpcr_kmeans_native"",""max_distances"":{""NN"":17.3618,""NP"":10.7847,""PN"":15.3778,""PP"":14.0331}}"
twoddpcr_kmeans_native_mah_rain,native k-means plus control-derived Mahalanobis rain distances,E200K,2020-10-29_SNV_E200K,ok,NA,0.6370000000000005,"{""base_classifier"":""twoddpcr_kmeans_native"",""max_distances"":{""NN"":17.3618,""NP"":10.7847,""PN"":15.3778,""PP"":14.0331}}"
twoddpcr_kmeans_native_mah_rain,native k-means plus control-derived Mahalanobis rain distances,E200K,2020-11-05_SNV_E200K,ok,NA,0.7409999999999854,"{""base_classifier"":""twoddpcr_kmeans_native"",""max_distances"":{""NN"":17.3618,""NP"":10.7847,""PN"":15.3778,""PP"":14.0331}}"
twoddpcr_kmeans_native_mah_rain,native k-means plus control-derived Mahalanobis rain distances,E200K,2020-11-24_SNV_E200K,ok,NA,0.4700000000000273,"{""base_classifier"":""twoddpcr_kmeans_native"",""max_distances"":{""NN"":17.3618,""NP"":10.7847,""PN"":15.3778,""PP"":14.0331}}"
twoddpcr_kmeans_native_mah_rain,native k-means plus control-derived Mahalanobis rain distances,E200K,2021-01-26_SNV_E200K,ok,NA,0.5870000000001028,"{""base_classifier"":""twoddpcr_kmeans_native"",""max_distances"":{""NN"":17.3618,""NP"":10.7847,""PN"":15.3778,""PP"":14.0331}}"
twoddpcr_kmeans_native_mah_rain,native k-means plus control-derived Mahalanobis rain distances,E200K,2021-02-17_SNV_E200K,failed,Base classifier failed: empty cluster: try a better set of initial centers,0,"{""base_classifier"":""twoddpcr_kmeans_native"",""max_distances"":{""NN"":17.3618,""NP"":10.7847,""PN"":15.3778,""PP"":14.0331}}"
twoddpcr_kmeans_native_mah_rain,native k-means plus control-derived Mahalanobis rain distances,E200K,2021-02-18_SNV_E200K,ok,NA,0.5539999999999736,"{""base_classifier"":""twoddpcr_kmeans_native"",""max_distances"":{""NN"":17.3618,""NP"":10.7847,""PN"":15.3778,""PP"":14.0331}}"
twoddpcr_kmeans_native_mah_rain,native k-means plus control-derived Mahalanobis rain distances,E200K,2021-03-29_SNV_E200K,ok,NA,0.9039999999999964,"{""base_classifier"":""twoddpcr_kmeans_native"",""max_distances"":{""NN"":17.3618,""NP"":10.7847,""PN"":15.3778,""PP"":14.0331}}"
twoddpcr_kmeans_native_mah_rain,native k-means plus control-derived Mahalanobis rain distances,E200K,2021-04-06_SNV_E200K,ok,NA,0.6929999999999836,"{""base_classifier"":""twoddpcr_kmeans_native"",""max_distances"":{""NN"":17.3618,""NP"":10.7847,""PN"":15.3778,""PP"":14.0331}}"
twoddpcr_kmeans_native_mah_rain,native k-means plus control-derived Mahalanobis rain distances,E200K,2021-05-10_SNV_E200K,failed,Base classifier failed: empty cluster: try a better set of initial centers,0,"{""base_classifier"":""twoddpcr_kmeans_native"",""max_distances"":{""NN"":17.3618,""NP"":10.7847,""PN"":15.3778,""PP"":14.0331}}"
twoddpcr_kmeans_native_mah_rain,native k-means plus control-derived Mahalanobis rain distances,E200K,2021-05-20_SNV_E200K,ok,NA,0.9289999999999736,"{""base_classifier"":""twoddpcr_kmeans_native"",""max_distances"":{""NN"":17.3618,""NP"":10.7847,""PN"":15.3778,""PP"":14.0331}}"
twoddpcr_kmeans_native_mah_rain,native k-means plus control-derived Mahalanobis rain distances,E200K,2021-10-25_SNV_E200K,ok,NA,0.10000000000002274,"{""base_classifier"":""twoddpcr_kmeans_native"",""max_distances"":{""NN"":17.3618,""NP"":10.7847,""PN"":15.3778,""PP"":14.0331}}"
twoddpcr_kmeans_native_mah_rain,native k-means plus control-derived Mahalanobis rain distances,P102L,2020-12-01_SNV_P102L,ok,NA,1.2360000000001037,"{""base_classifier"":""twoddpcr_kmeans_native"",""max_distances"":{""NN"":21.5632,""NP"":23.6878,""PN"":18.2528,""PP"":14.4042}}"
twoddpcr_kmeans_native_mah_rain,native k-means plus control-derived Mahalanobis rain distances,P102L,2021-01-26_SNV_P102L,ok,NA,0.6150000000000091,"{""base_classifier"":""twoddpcr_kmeans_native"",""max_distances"":{""NN"":21.5632,""NP"":23.6878,""PN"":18.2528,""PP"":14.4042}}"
twoddpcr_kmeans_native_mah_rain,native k-means plus control-derived Mahalanobis rain distances,P102L,2021-01-28_SNV_P102L,ok,NA,0.5720000000000027,"{""base_classifier"":""twoddpcr_kmeans_native"",""max_distances"":{""NN"":21.5632,""NP"":23.6878,""PN"":18.2528,""PP"":14.4042}}"
twoddpcr_kmeans_native_mah_rain,native k-means plus control-derived Mahalanobis rain distances,P102L,2021-02-02_SNV_P102L,ok,NA,1.4529999999999745,"{""base_classifier"":""twoddpcr_kmeans_native"",""max_distances"":{""NN"":21.5632,""NP"":23.6878,""PN"":18.2528,""PP"":14.4042}}"
twoddpcr_kmeans_native_mah_rain,native k-means plus control-derived Mahalanobis rain distances,P102L,2021-02-17_SNV_P102L,ok,NA,0.6900000000000546,"{""base_classifier"":""twoddpcr_kmeans_native"",""max_distances"":{""NN"":21.5632,""NP"":23.6878,""PN"":18.2528,""PP"":14.4042}}"
twoddpcr_kmeans_native_mah_rain,native k-means plus control-derived Mahalanobis rain distances,P102L,2021-02-18_SNV_P102L,ok,NA,0.76400000000001,"{""base_classifier"":""twoddpcr_kmeans_native"",""max_distances"":{""NN"":21.5632,""NP"":23.6878,""PN"":18.2528,""PP"":14.4042}}"
twoddpcr_kmeans_native_mah_rain,native k-means plus control-derived Mahalanobis rain distances,P102L,2021-03-05_SNV_P102L,ok,NA,0.3689999999999145,"{""base_classifier"":""twoddpcr_kmeans_native"",""max_distances"":{""NN"":21.5632,""NP"":23.6878,""PN"":18.2528,""PP"":14.4042}}"
twoddpcr_kmeans_native_mah_rain,native k-means plus control-derived Mahalanobis rain distances,P102L,2021-03-29_SNV_P102L,ok,NA,0.613999999999919,"{""base_classifier"":""twoddpcr_kmeans_native"",""max_distances"":{""NN"":21.5632,""NP"":23.6878,""PN"":18.2528,""PP"":14.4042}}"
twoddpcr_kmeans_native_mah_rain,native k-means plus control-derived Mahalanobis rain distances,P102L,2021-04-06_SNV_P102L,ok,NA,0.6069999999999709,"{""base_classifier"":""twoddpcr_kmeans_native"",""max_distances"":{""NN"":21.5632,""NP"":23.6878,""PN"":18.2528,""PP"":14.4042}}"
twoddpcr_kmeans_native_mah_rain,native k-means plus control-derived Mahalanobis rain distances,P102L,2021-05-10_SNV_P102L,ok,NA,0.6289999999999054,"{""base_classifier"":""twoddpcr_kmeans_native"",""max_distances"":{""NN"":21.5632,""NP"":23.6878,""PN"":18.2528,""PP"":14.4042}}"
twoddpcr_kmeans_native_mah_rain,native k-means plus control-derived Mahalanobis rain distances,P102L,2021-05-20_SNV_P102L,ok,NA,0.7770000000000437,"{""base_classifier"":""twoddpcr_kmeans_native"",""max_distances"":{""NN"":21.5632,""NP"":23.6878,""PN"":18.2528,""PP"":14.4042}}"
twoddpcr_kmeans_native_mah_rain,native k-means plus control-derived Mahalanobis rain distances,P102L,2021-10-14_SNV_P102L,ok,NA,0.18200000000001637,"{""base_classifier"":""twoddpcr_kmeans_native"",""max_distances"":{""NN"":21.5632,""NP"":23.6878,""PN"":18.2528,""PP"":14.4042}}"
twoddpcr_knn_k11,"control-geometry-cleaned kNN, k=11",D178N,2020-10-12_SNV_D178N,ok,NA,0.277000000000001,"{""k"":11,""training_source"":""control_geometry_cleaned_controls"",""max_training_per_class"":100,""random_seed"":20260606}"
twoddpcr_knn_k11,"control-geometry-cleaned kNN, k=11",D178N,2020-10-15_SNV_D178N,ok,NA,0.8910000000000053,"{""k"":11,""training_source"":""control_geometry_cleaned_controls"",""max_training_per_class"":100,""random_seed"":20260606}"
twoddpcr_knn_k11,"control-geometry-cleaned kNN, k=11",D178N,2020-10-22_SNV_D178N,ok,NA,0.8790000000000191,"{""k"":11,""training_source"":""control_geometry_cleaned_controls"",""max_training_per_class"":100,""random_seed"":20260606}"
twoddpcr_knn_k11,"control-geometry-cleaned kNN, k=11",D178N,2020-10-29_SNV_D178N,ok,NA,1.0249999999999773,"{""k"":11,""training_source"":""control_geometry_cleaned_controls"",""max_training_per_class"":100,""random_seed"":20260606}"
twoddpcr_knn_k11,"control-geometry-cleaned kNN, k=11",D178N,2020-11-05_SNV_D178N,ok,NA,1.0219999999999914,"{""k"":11,""training_source"":""control_geometry_cleaned_controls"",""max_training_per_class"":100,""random_seed"":20260606}"
twoddpcr_knn_k11,"control-geometry-cleaned kNN, k=11",D178N,2020-11-24_SNV_D178N,ok,NA,0.570999999999998,"{""k"":11,""training_source"":""control_geometry_cleaned_controls"",""max_training_per_class"":100,""random_seed"":20260606}"
twoddpcr_knn_k11,"control-geometry-cleaned kNN, k=11",D178N,2021-01-26_SNV_D178N,ok,NA,0.9879999999999995,"{""k"":11,""training_source"":""control_geometry_cleaned_controls"",""max_training_per_class"":100,""random_seed"":20260606}"
twoddpcr_knn_k11,"control-geometry-cleaned kNN, k=11",D178N,2021-02-17_SNV_D178N,ok,NA,0.7370000000000232,"{""k"":11,""training_source"":""control_geometry_cleaned_controls"",""max_training_per_class"":100,""random_seed"":20260606}"
twoddpcr_knn_k11,"control-geometry-cleaned kNN, k=11",D178N,2021-03-29_SNV_D178N,ok,NA,1.052000000000021,"{""k"":11,""training_source"":""control_geometry_cleaned_controls"",""max_training_per_class"":100,""random_seed"":20260606}"
twoddpcr_knn_k11,"control-geometry-cleaned kNN, k=11",D178N,2021-04-06_SNV_D178N,ok,NA,0.9829999999999472,"{""k"":11,""training_source"":""control_geometry_cleaned_controls"",""max_training_per_class"":100,""random_seed"":20260606}"
twoddpcr_knn_k11,"control-geometry-cleaned kNN, k=11",D178N,2021-05-10_SNV_D178N,ok,NA,1.0979999999999563,"{""k"":11,""training_source"":""control_geometry_cleaned_controls"",""max_training_per_class"":100,""random_seed"":20260606}"
twoddpcr_knn_k11,"control-geometry-cleaned kNN, k=11",D178N,2021-05-20_SNV_D178N,ok,NA,1.295000000000016,"{""k"":11,""training_source"":""control_geometry_cleaned_controls"",""max_training_per_class"":100,""random_seed"":20260606}"
twoddpcr_knn_k11,"control-geometry-cleaned kNN, k=11",D178N,2021-10-14_SNV_D178N,ok,NA,0.20800000000002683,"{""k"":11,""training_source"":""control_geometry_cleaned_controls"",""max_training_per_class"":100,""random_seed"":20260606}"
twoddpcr_knn_k11,"control-geometry-cleaned kNN, k=11",E200K,2020-10-12_SNV_E200K,ok,NA,0.25099999999997635,"{""k"":11,""training_source"":""control_geometry_cleaned_controls"",""max_training_per_class"":100,""random_seed"":20260606}"
twoddpcr_knn_k11,"control-geometry-cleaned kNN, k=11",E200K,2020-10-15_SNV_E200K,ok,NA,0.9529999999999745,"{""k"":11,""training_source"":""control_geometry_cleaned_controls"",""max_training_per_class"":100,""random_seed"":20260606}"
twoddpcr_knn_k11,"control-geometry-cleaned kNN, k=11",E200K,2020-10-22_SNV_E200K,ok,NA,0.8860000000000241,"{""k"":11,""training_source"":""control_geometry_cleaned_controls"",""max_training_per_class"":100,""random_seed"":20260606}"
twoddpcr_knn_k11,"control-geometry-cleaned kNN, k=11",E200K,2020-10-29_SNV_E200K,ok,NA,1.09699999999998,"{""k"":11,""training_source"":""control_geometry_cleaned_controls"",""max_training_per_class"":100,""random_seed"":20260606}"
twoddpcr_knn_k11,"control-geometry-cleaned kNN, k=11",E200K,2020-11-05_SNV_E200K,ok,NA,1.1339999999999009,"{""k"":11,""training_source"":""control_geometry_cleaned_controls"",""max_training_per_class"":100,""random_seed"":20260606}"
twoddpcr_knn_k11,"control-geometry-cleaned kNN, k=11",E200K,2020-11-24_SNV_E200K,ok,NA,0.5080000000000382,"{""k"":11,""training_source"":""control_geometry_cleaned_controls"",""max_training_per_class"":100,""random_seed"":20260606}"
twoddpcr_knn_k11,"control-geometry-cleaned kNN, k=11",E200K,2021-01-26_SNV_E200K,ok,NA,0.8640000000000327,"{""k"":11,""training_source"":""control_geometry_cleaned_controls"",""max_training_per_class"":100,""random_seed"":20260606}"
twoddpcr_knn_k11,"control-geometry-cleaned kNN, k=11",E200K,2021-02-17_SNV_E200K,ok,NA,0.7799999999999727,"{""k"":11,""training_source"":""control_geometry_cleaned_controls"",""max_training_per_class"":100,""random_seed"":20260606}"
twoddpcr_knn_k11,"control-geometry-cleaned kNN, k=11",E200K,2021-02-18_SNV_E200K,ok,NA,0.8769999999999527,"{""k"":11,""training_source"":""control_geometry_cleaned_controls"",""max_training_per_class"":100,""random_seed"":20260606}"
twoddpcr_knn_k11,"control-geometry-cleaned kNN, k=11",E200K,2021-03-29_SNV_E200K,ok,NA,1.58299999999997,"{""k"":11,""training_source"":""control_geometry_cleaned_controls"",""max_training_per_class"":100,""random_seed"":20260606}"
twoddpcr_knn_k11,"control-geometry-cleaned kNN, k=11",E200K,2021-04-06_SNV_E200K,ok,NA,0.6840000000000828,"{""k"":11,""training_source"":""control_geometry_cleaned_controls"",""max_training_per_class"":100,""random_seed"":20260606}"
twoddpcr_knn_k11,"control-geometry-cleaned kNN, k=11",E200K,2021-05-10_SNV_E200K,ok,NA,1.4650000000000318,"{""k"":11,""training_source"":""control_geometry_cleaned_controls"",""max_training_per_class"":100,""random_seed"":20260606}"
twoddpcr_knn_k11,"control-geometry-cleaned kNN, k=11",E200K,2021-05-20_SNV_E200K,ok,NA,1.5870000000001028,"{""k"":11,""training_source"":""control_geometry_cleaned_controls"",""max_training_per_class"":100,""random_seed"":20260606}"
twoddpcr_knn_k11,"control-geometry-cleaned kNN, k=11",E200K,2021-10-25_SNV_E200K,ok,NA,0.11099999999999,"{""k"":11,""training_source"":""control_geometry_cleaned_controls"",""max_training_per_class"":100,""random_seed"":20260606}"
twoddpcr_knn_k11,"control-geometry-cleaned kNN, k=11",P102L,2020-12-01_SNV_P102L,ok,NA,1.344000000000051,"{""k"":11,""training_source"":""control_geometry_cleaned_controls"",""max_training_per_class"":100,""random_seed"":20260606}"
twoddpcr_knn_k11,"control-geometry-cleaned kNN, k=11",P102L,2021-01-26_SNV_P102L,ok,NA,0.2759999999999536,"{""k"":11,""training_source"":""control_geometry_cleaned_controls"",""max_training_per_class"":100,""random_seed"":20260606}"
twoddpcr_knn_k11,"control-geometry-cleaned kNN, k=11",P102L,2021-01-28_SNV_P102L,ok,NA,0.9589999999999463,"{""k"":11,""training_source"":""control_geometry_cleaned_controls"",""max_training_per_class"":100,""random_seed"":20260606}"
twoddpcr_knn_k11,"control-geometry-cleaned kNN, k=11",P102L,2021-02-02_SNV_P102L,ok,NA,2.3079999999999927,"{""k"":11,""training_source"":""control_geometry_cleaned_controls"",""max_training_per_class"":100,""random_seed"":20260606}"
twoddpcr_knn_k11,"control-geometry-cleaned kNN, k=11",P102L,2021-02-17_SNV_P102L,ok,NA,0.7380000000000564,"{""k"":11,""training_source"":""control_geometry_cleaned_controls"",""max_training_per_class"":100,""random_seed"":20260606}"
twoddpcr_knn_k11,"control-geometry-cleaned kNN, k=11",P102L,2021-02-18_SNV_P102L,ok,NA,0.7169999999999845,"{""k"":11,""training_source"":""control_geometry_cleaned_controls"",""max_training_per_class"":100,""random_seed"":20260606}"
twoddpcr_knn_k11,"control-geometry-cleaned kNN, k=11",P102L,2021-03-05_SNV_P102L,ok,NA,0.2759999999999536,"{""k"":11,""training_source"":""control_geometry_cleaned_controls"",""max_training_per_class"":100,""random_seed"":20260606}"
twoddpcr_knn_k11,"control-geometry-cleaned kNN, k=11",P102L,2021-03-29_SNV_P102L,ok,NA,1.05600000000004,"{""k"":11,""training_source"":""control_geometry_cleaned_controls"",""max_training_per_class"":100,""random_seed"":20260606}"
twoddpcr_knn_k11,"control-geometry-cleaned kNN, k=11",P102L,2021-04-06_SNV_P102L,ok,NA,0.8509999999998854,"{""k"":11,""training_source"":""control_geometry_cleaned_controls"",""max_training_per_class"":100,""random_seed"":20260606}"
twoddpcr_knn_k11,"control-geometry-cleaned kNN, k=11",P102L,2021-05-10_SNV_P102L,ok,NA,0.3999999999998636,"{""k"":11,""training_source"":""control_geometry_cleaned_controls"",""max_training_per_class"":100,""random_seed"":20260606}"
twoddpcr_knn_k11,"control-geometry-cleaned kNN, k=11",P102L,2021-05-20_SNV_P102L,ok,NA,1.3630000000000564,"{""k"":11,""training_source"":""control_geometry_cleaned_controls"",""max_training_per_class"":100,""random_seed"":20260606}"
twoddpcr_knn_k11,"control-geometry-cleaned kNN, k=11",P102L,2021-10-14_SNV_P102L,ok,NA,0.15799999999990177,"{""k"":11,""training_source"":""control_geometry_cleaned_controls"",""max_training_per_class"":100,""random_seed"":20260606}"
twoddpcr_knn_k11_mah_rain,"control-geometry-cleaned kNN plus Mahalanobis rain, k=11",D178N,2020-10-12_SNV_D178N,ok,NA,0.29000000000000625,"{""k"":11,""training_source"":""control_geometry_cleaned_controls"",""max_training_per_class"":100,""random_seed"":20260606,""max_distances"":{""NN"":33.4199,""NP"":52.7392,""PN"":13.3672,""PP"":13.1186}}"
twoddpcr_knn_k11_mah_rain,"control-geometry-cleaned kNN plus Mahalanobis rain, k=11",D178N,2020-10-15_SNV_D178N,ok,NA,0.5249999999999915,"{""k"":11,""training_source"":""control_geometry_cleaned_controls"",""max_training_per_class"":100,""random_seed"":20260606,""max_distances"":{""NN"":33.4199,""NP"":52.7392,""PN"":13.3672,""PP"":13.1186}}"
twoddpcr_knn_k11_mah_rain,"control-geometry-cleaned kNN plus Mahalanobis rain, k=11",D178N,2020-10-22_SNV_D178N,ok,NA,0.507000000000005,"{""k"":11,""training_source"":""control_geometry_cleaned_controls"",""max_training_per_class"":100,""random_seed"":20260606,""max_distances"":{""NN"":33.4199,""NP"":52.7392,""PN"":13.3672,""PP"":13.1186}}"
twoddpcr_knn_k11_mah_rain,"control-geometry-cleaned kNN plus Mahalanobis rain, k=11",D178N,2020-10-29_SNV_D178N,ok,NA,0.710000000000008,"{""k"":11,""training_source"":""control_geometry_cleaned_controls"",""max_training_per_class"":100,""random_seed"":20260606,""max_distances"":{""NN"":33.4199,""NP"":52.7392,""PN"":13.3672,""PP"":13.1186}}"
twoddpcr_knn_k11_mah_rain,"control-geometry-cleaned kNN plus Mahalanobis rain, k=11",D178N,2020-11-05_SNV_D178N,ok,NA,0.73599999999999,"{""k"":11,""training_source"":""control_geometry_cleaned_controls"",""max_training_per_class"":100,""random_seed"":20260606,""max_distances"":{""NN"":33.4199,""NP"":52.7392,""PN"":13.3672,""PP"":13.1186}}"
twoddpcr_knn_k11_mah_rain,"control-geometry-cleaned kNN plus Mahalanobis rain, k=11",D178N,2020-11-24_SNV_D178N,ok,NA,0.4749999999999943,"{""k"":11,""training_source"":""control_geometry_cleaned_controls"",""max_training_per_class"":100,""random_seed"":20260606,""max_distances"":{""NN"":33.4199,""NP"":52.7392,""PN"":13.3672,""PP"":13.1186}}"
twoddpcr_knn_k11_mah_rain,"control-geometry-cleaned kNN plus Mahalanobis rain, k=11",D178N,2021-01-26_SNV_D178N,ok,NA,0.6469999999999914,"{""k"":11,""training_source"":""control_geometry_cleaned_controls"",""max_training_per_class"":100,""random_seed"":20260606,""max_distances"":{""NN"":33.4199,""NP"":52.7392,""PN"":13.3672,""PP"":13.1186}}"
twoddpcr_knn_k11_mah_rain,"control-geometry-cleaned kNN plus Mahalanobis rain, k=11",D178N,2021-02-17_SNV_D178N,ok,NA,0.827000000000055,"{""k"":11,""training_source"":""control_geometry_cleaned_controls"",""max_training_per_class"":100,""random_seed"":20260606,""max_distances"":{""NN"":33.4199,""NP"":52.7392,""PN"":13.3672,""PP"":13.1186}}"
twoddpcr_knn_k11_mah_rain,"control-geometry-cleaned kNN plus Mahalanobis rain, k=11",D178N,2021-03-29_SNV_D178N,ok,NA,0.6120000000000232,"{""k"":11,""training_source"":""control_geometry_cleaned_controls"",""max_training_per_class"":100,""random_seed"":20260606,""max_distances"":{""NN"":33.4199,""NP"":52.7392,""PN"":13.3672,""PP"":13.1186}}"
twoddpcr_knn_k11_mah_rain,"control-geometry-cleaned kNN plus Mahalanobis rain, k=11",D178N,2021-04-06_SNV_D178N,ok,NA,0,"{""k"":11,""training_source"":""control_geometry_cleaned_controls"",""max_training_per_class"":100,""random_seed"":20260606,""max_distances"":{""NN"":33.4199,""NP"":52.7392,""PN"":13.3672,""PP"":13.1186}}"
twoddpcr_knn_k11_mah_rain,"control-geometry-cleaned kNN plus Mahalanobis rain, k=11",D178N,2021-05-10_SNV_D178N,ok,NA,0.6870000000000118,"{""k"":11,""training_source"":""control_geometry_cleaned_controls"",""max_training_per_class"":100,""random_seed"":20260606,""max_distances"":{""NN"":33.4199,""NP"":52.7392,""PN"":13.3672,""PP"":13.1186}}"
twoddpcr_knn_k11_mah_rain,"control-geometry-cleaned kNN plus Mahalanobis rain, k=11",D178N,2021-05-20_SNV_D178N,ok,NA,0.8230000000000359,"{""k"":11,""training_source"":""control_geometry_cleaned_controls"",""max_training_per_class"":100,""random_seed"":20260606,""max_distances"":{""NN"":33.4199,""NP"":52.7392,""PN"":13.3672,""PP"":13.1186}}"
twoddpcr_knn_k11_mah_rain,"control-geometry-cleaned kNN plus Mahalanobis rain, k=11",D178N,2021-10-14_SNV_D178N,ok,NA,0.18099999999998317,"{""k"":11,""training_source"":""control_geometry_cleaned_controls"",""max_training_per_class"":100,""random_seed"":20260606,""max_distances"":{""NN"":33.4199,""NP"":52.7392,""PN"":13.3672,""PP"":13.1186}}"
twoddpcr_knn_k11_mah_rain,"control-geometry-cleaned kNN plus Mahalanobis rain, k=11",E200K,2020-10-12_SNV_E200K,ok,NA,0,"{""k"":11,""training_source"":""control_geometry_cleaned_controls"",""max_training_per_class"":100,""random_seed"":20260606,""max_distances"":{""NN"":17.3618,""NP"":10.7847,""PN"":15.3778,""PP"":14.0331}}"
twoddpcr_knn_k11_mah_rain,"control-geometry-cleaned kNN plus Mahalanobis rain, k=11",E200K,2020-10-15_SNV_E200K,ok,NA,0.5190000000000055,"{""k"":11,""training_source"":""control_geometry_cleaned_controls"",""max_training_per_class"":100,""random_seed"":20260606,""max_distances"":{""NN"":17.3618,""NP"":10.7847,""PN"":15.3778,""PP"":14.0331}}"
twoddpcr_knn_k11_mah_rain,"control-geometry-cleaned kNN plus Mahalanobis rain, k=11",E200K,2020-10-22_SNV_E200K,ok,NA,0.5960000000000036,"{""k"":11,""training_source"":""control_geometry_cleaned_controls"",""max_training_per_class"":100,""random_seed"":20260606,""max_distances"":{""NN"":17.3618,""NP"":10.7847,""PN"":15.3778,""PP"":14.0331}}"
twoddpcr_knn_k11_mah_rain,"control-geometry-cleaned kNN plus Mahalanobis rain, k=11",E200K,2020-10-29_SNV_E200K,ok,NA,0.6000000000000227,"{""k"":11,""training_source"":""control_geometry_cleaned_controls"",""max_training_per_class"":100,""random_seed"":20260606,""max_distances"":{""NN"":17.3618,""NP"":10.7847,""PN"":15.3778,""PP"":14.0331}}"
twoddpcr_knn_k11_mah_rain,"control-geometry-cleaned kNN plus Mahalanobis rain, k=11",E200K,2020-11-05_SNV_E200K,ok,NA,0.6059999999999945,"{""k"":11,""training_source"":""control_geometry_cleaned_controls"",""max_training_per_class"":100,""random_seed"":20260606,""max_distances"":{""NN"":17.3618,""NP"":10.7847,""PN"":15.3778,""PP"":14.0331}}"
twoddpcr_knn_k11_mah_rain,"control-geometry-cleaned kNN plus Mahalanobis rain, k=11",E200K,2020-11-24_SNV_E200K,ok,NA,0.4920000000000755,"{""k"":11,""training_source"":""control_geometry_cleaned_controls"",""max_training_per_class"":100,""random_seed"":20260606,""max_distances"":{""NN"":17.3618,""NP"":10.7847,""PN"":15.3778,""PP"":14.0331}}"
twoddpcr_knn_k11_mah_rain,"control-geometry-cleaned kNN plus Mahalanobis rain, k=11",E200K,2021-01-26_SNV_E200K,ok,NA,0.67999999999995,"{""k"":11,""training_source"":""control_geometry_cleaned_controls"",""max_training_per_class"":100,""random_seed"":20260606,""max_distances"":{""NN"":17.3618,""NP"":10.7847,""PN"":15.3778,""PP"":14.0331}}"
twoddpcr_knn_k11_mah_rain,"control-geometry-cleaned kNN plus Mahalanobis rain, k=11",E200K,2021-02-17_SNV_E200K,ok,NA,0.5279999999999063,"{""k"":11,""training_source"":""control_geometry_cleaned_controls"",""max_training_per_class"":100,""random_seed"":20260606,""max_distances"":{""NN"":17.3618,""NP"":10.7847,""PN"":15.3778,""PP"":14.0331}}"
twoddpcr_knn_k11_mah_rain,"control-geometry-cleaned kNN plus Mahalanobis rain, k=11",E200K,2021-02-18_SNV_E200K,ok,NA,0.5860000000000127,"{""k"":11,""training_source"":""control_geometry_cleaned_controls"",""max_training_per_class"":100,""random_seed"":20260606,""max_distances"":{""NN"":17.3618,""NP"":10.7847,""PN"":15.3778,""PP"":14.0331}}"
twoddpcr_knn_k11_mah_rain,"control-geometry-cleaned kNN plus Mahalanobis rain, k=11",E200K,2021-03-29_SNV_E200K,ok,NA,0.81899999999996,"{""k"":11,""training_source"":""control_geometry_cleaned_controls"",""max_training_per_class"":100,""random_seed"":20260606,""max_distances"":{""NN"":17.3618,""NP"":10.7847,""PN"":15.3778,""PP"":14.0331}}"
twoddpcr_knn_k11_mah_rain,"control-geometry-cleaned kNN plus Mahalanobis rain, k=11",E200K,2021-04-06_SNV_E200K,ok,NA,0.6829999999999927,"{""k"":11,""training_source"":""control_geometry_cleaned_controls"",""max_training_per_class"":100,""random_seed"":20260606,""max_distances"":{""NN"":17.3618,""NP"":10.7847,""PN"":15.3778,""PP"":14.0331}}"
twoddpcr_knn_k11_mah_rain,"control-geometry-cleaned kNN plus Mahalanobis rain, k=11",E200K,2021-05-10_SNV_E200K,ok,NA,0.9589999999999463,"{""k"":11,""training_source"":""control_geometry_cleaned_controls"",""max_training_per_class"":100,""random_seed"":20260606,""max_distances"":{""NN"":17.3618,""NP"":10.7847,""PN"":15.3778,""PP"":14.0331}}"
twoddpcr_knn_k11_mah_rain,"control-geometry-cleaned kNN plus Mahalanobis rain, k=11",E200K,2021-05-20_SNV_E200K,ok,NA,0.8979999999999109,"{""k"":11,""training_source"":""control_geometry_cleaned_controls"",""max_training_per_class"":100,""random_seed"":20260606,""max_distances"":{""NN"":17.3618,""NP"":10.7847,""PN"":15.3778,""PP"":14.0331}}"
